A_o,Estado,Tipo_de_abuso,Subtipo_de_Abuso,Mes,Valor
2021,Tabasco,Abuso sexual,Abuso sexual,Julio,23
2021,Tabasco,Acoso sexual,Acoso sexual,Julio,0
2021,Tabasco,Hostigamiento sexual,Hostigamiento sexual,Julio,19
2021,Tabasco,Violacion simple,Violacion simple,Julio,29
2021,Tabasco,Violacion equiparada,Violacion equiparada,Julio,0
2021,Tabasco,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Julio,47
2021,Tamaulipas,Abuso sexual,Abuso sexual,Julio,70
2021,Tamaulipas,Acoso sexual,Acoso sexual,Julio,13
2021,Tamaulipas,Hostigamiento sexual,Hostigamiento sexual,Julio,1
2021,Tamaulipas,Violacion simple,Violacion simple,Julio,52
2021,Tamaulipas,Violacion equiparada,Violacion equiparada,Julio,0
2021,Tamaulipas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Julio,5
